compound,SMILES,box,pose,dG
2-phenylphenol,Oc1ccccc1-c1ccccc1,0,40,-4.711
2-phenylphenol,Oc1ccccc1-c1ccccc1,0,41,-4.409
2-phenylphenol,Oc1ccccc1-c1ccccc1,0,42,-4.092
2-phenylphenol,Oc1ccccc1-c1ccccc1,0,43,-3.978
4-fluorophenol,Oc1ccc(F)cc1,0,0,-1.974
4-fluorophenol,Oc1ccc(F)cc1,0,1,-1.819
4-fluorophenol,Oc1ccc(F)cc1,0,2,-1.764
4-fluorophenol,Oc1ccc(F)cc1,0,3,-5.019
4-fluorophenol,Oc1ccc(F)cc1,0,4,-4.56
4-fluorophenol,Oc1ccc(F)cc1,0,5,-4.269
4-fluorophenol,Oc1ccc(F)cc1,0,6,-3.937
4-fluorophenol,Oc1ccc(F)cc1,0,7,-3.927
4-fluorophenol,Oc1ccc(F)cc1,0,8,-3.899
4-fluorophenol,Oc1ccc(F)cc1,0,9,-4.881
4-fluorophenol,Oc1ccc(F)cc1,0,10,-4.743
4-fluorophenol,Oc1ccc(F)cc1,0,11,-4.635
4-fluorophenol,Oc1ccc(F)cc1,0,12,-4.607
4-fluorophenol,Oc1ccc(F)cc1,0,13,-4.419
4-fluorophenol,Oc1ccc(F)cc1,0,14,-4.307
4-fluorophenol,Oc1ccc(F)cc1,0,15,-4.972
4-fluorophenol,Oc1ccc(F)cc1,0,16,-4.969
4-fluorophenol,Oc1ccc(F)cc1,0,17,-4.684
4-fluorophenol,Oc1ccc(F)cc1,0,18,-1.711
4-fluorophenol,Oc1ccc(F)cc1,0,19,-1.633
4-fluorophenol,Oc1ccc(F)cc1,0,20,-1.625
4-fluorophenol,Oc1ccc(F)cc1,0,21,-3.02
4-fluorophenol,Oc1ccc(F)cc1,0,22,-2.983
4-fluorophenol,Oc1ccc(F)cc1,0,23,-2.819
4-fluorophenol,Oc1ccc(F)cc1,0,24,-2.77
4-fluorophenol,Oc1ccc(F)cc1,0,25,-4.15
4-fluorophenol,Oc1ccc(F)cc1,0,26,-3.978
bisphenol A,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0,0,-2.336
bisphenol A,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0,1,-2.298
bisphenol A,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0,2,-2.116
bisphenol A,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0,3,-5.29
bisphenol A,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0,4,-5.263
bisphenol A,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0,5,-5.22
bisphenol A,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0,6,-5.213
bisphenol A,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0,7,-5.315
bisphenol A,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0,8,-5.169
bisphenol A,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0,9,-5.081
bisphenol A,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0,10,-4.935
bisphenol A,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0,11,-6.407
bisphenol A,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0,12,-6.179
bisphenol A,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0,13,-5.595
bisphenol A,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0,14,-5.38
bisphenol A,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0,15,-7.113
bisphenol A,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0,16,-7.033
bisphenol A,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0,17,-6.249
bisphenol A,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0,18,-6.24
bisphenol A,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0,19,-6.203
bisphenol A,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0,20,-6.2
bisphenol A,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0,21,-7.713
bisphenol A,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0,22,-7.034
bisphenol A,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0,23,-5.747
bisphenol A,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0,24,-5.679
bisphenol A,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0,25,-5.644
bisphenol A,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0,26,-5.623
bisphenol A,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0,27,-5.608
bisphenol A,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0,28,-5.572
bisphenol A,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0,29,-2.091
bisphenol A,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0,30,-2.075
bisphenol A,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0,31,-1.791
bisphenol A,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0,32,-1.79
bisphenol A,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0,33,-1.648
bisphenol A,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0,34,-1.573
bisphenol A,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0,35,-1.549
bisphenol A,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0,36,-4.022
bisphenol A,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0,37,-4.012
bisphenol A,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0,38,-3.98
bisphenol A,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0,39,-3.906
bisphenol A,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0,40,-3.886
bisphenol A,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0,41,-3.846
bisphenol A,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0,42,-5.25
bisphenol A,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0,43,-4.56
bisphenol A,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0,44,-4.519
4-nitroaniline,Nc1ccc([N+](=O)[O-])cc1,0,0,-2.341
4-nitroaniline,Nc1ccc([N+](=O)[O-])cc1,0,1,-1.962
4-nitroaniline,Nc1ccc([N+](=O)[O-])cc1,0,2,-4.955
4-nitroaniline,Nc1ccc([N+](=O)[O-])cc1,0,3,-4.754
4-nitroaniline,Nc1ccc([N+](=O)[O-])cc1,0,4,-3.867
4-nitroaniline,Nc1ccc([N+](=O)[O-])cc1,0,5,-3.669
4-nitroaniline,Nc1ccc([N+](=O)[O-])cc1,0,6,-3.65
4-nitroaniline,Nc1ccc([N+](=O)[O-])cc1,0,7,-3.557
4-nitroaniline,Nc1ccc([N+](=O)[O-])cc1,0,8,-4.746
4-nitroaniline,Nc1ccc([N+](=O)[O-])cc1,0,9,-4.261
4-nitroaniline,Nc1ccc([N+](=O)[O-])cc1,0,10,-4.091
4-nitroaniline,Nc1ccc([N+](=O)[O-])cc1,0,11,-4.002
4-nitroaniline,Nc1ccc([N+](=O)[O-])cc1,0,12,-3.905
4-nitroaniline,Nc1ccc([N+](=O)[O-])cc1,0,13,-4.841
4-nitroaniline,Nc1ccc([N+](=O)[O-])cc1,0,14,-4.651
4-nitroaniline,Nc1ccc([N+](=O)[O-])cc1,0,15,-4.132
4-nitroaniline,Nc1ccc([N+](=O)[O-])cc1,0,16,-5.273
4-nitroaniline,Nc1ccc([N+](=O)[O-])cc1,0,17,-4.951
4-nitroaniline,Nc1ccc([N+](=O)[O-])cc1,0,18,-4.932
4-nitroaniline,Nc1ccc([N+](=O)[O-])cc1,0,19,-4.696
4-nitroaniline,Nc1ccc([N+](=O)[O-])cc1,0,20,-4.643
4-nitroaniline,Nc1ccc([N+](=O)[O-])cc1,0,21,-5.512
4-nitroaniline,Nc1ccc([N+](=O)[O-])cc1,0,22,-5.478
4-nitroaniline,Nc1ccc([N+](=O)[O-])cc1,0,23,-5.017
4-nitroaniline,Nc1ccc([N+](=O)[O-])cc1,0,24,-4.217
4-nitroaniline,Nc1ccc([N+](=O)[O-])cc1,0,25,-4.175
4-nitroaniline,Nc1ccc([N+](=O)[O-])cc1,0,26,-1.756
4-nitroaniline,Nc1ccc([N+](=O)[O-])cc1,0,27,-1.599
4-nitroaniline,Nc1ccc([N+](=O)[O-])cc1,0,28,-1.476
4-nitroaniline,Nc1ccc([N+](=O)[O-])cc1,0,29,-2.925
4-nitroaniline,Nc1ccc([N+](=O)[O-])cc1,0,30,-2.906
4-nitroaniline,Nc1ccc([N+](=O)[O-])cc1,0,31,-2.896
4-nitroaniline,Nc1ccc([N+](=O)[O-])cc1,0,32,-2.848
4-nitroaniline,Nc1ccc([N+](=O)[O-])cc1,0,33,-2.782
4-nitroaniline,Nc1ccc([N+](=O)[O-])cc1,0,34,-2.681
4-nitroaniline,Nc1ccc([N+](=O)[O-])cc1,0,35,-4.755
4-nitroaniline,Nc1ccc([N+](=O)[O-])cc1,0,36,-3.712
4-nitroaniline,Nc1ccc([N+](=O)[O-])cc1,0,37,-3.658
4-nitroaniline,Nc1ccc([N+](=O)[O-])cc1,0,38,-3.555
4-nitroaniline,Nc1ccc([N+](=O)[O-])cc1,0,39,-3.397
2-chloroaniline,Nc1ccccc1Cl,0,0,-1.795
2-chloroaniline,Nc1ccccc1Cl,0,1,-1.767
2-chloroaniline,Nc1ccccc1Cl,0,2,-1.724
2-chloroaniline,Nc1ccccc1Cl,0,3,-4.538
2-chloroaniline,Nc1ccccc1Cl,0,4,-4.093
2-chloroaniline,Nc1ccccc1Cl,0,5,-3.5
2-chloroaniline,Nc1ccccc1Cl,0,6,-3.412
2-chloroaniline,Nc1ccccc1Cl,0,7,-3.334
2-chloroaniline,Nc1ccccc1Cl,0,8,-3.715
2-chloroaniline,Nc1ccccc1Cl,0,9,-3.619
2-chloroaniline,Nc1ccccc1Cl,0,10,-3.551
2-chloroaniline,Nc1ccccc1Cl,0,11,-5.45
2-chloroaniline,Nc1ccccc1Cl,0,12,-4.751
2-chloroaniline,Nc1ccccc1Cl,0,13,-4.376
2-chloroaniline,Nc1ccccc1Cl,0,14,-4.355
2-chloroaniline,Nc1ccccc1Cl,0,15,-4.328
2-chloroaniline,Nc1ccccc1Cl,0,16,-4.325
2-chloroaniline,Nc1ccccc1Cl,0,17,-4.322
2-chloroaniline,Nc1ccccc1Cl,0,18,-4.134
2-chloroaniline,Nc1ccccc1Cl,0,19,-4.983
2-chloroaniline,Nc1ccccc1Cl,0,20,-4.952
2-chloroaniline,Nc1ccccc1Cl,0,21,-4.925
2-chloroaniline,Nc1ccccc1Cl,0,22,-1.815
2-chloroaniline,Nc1ccccc1Cl,0,23,-1.657
2-chloroaniline,Nc1ccccc1Cl,0,24,-1.598
2-chloroaniline,Nc1ccccc1Cl,0,25,-3.219
2-chloroaniline,Nc1ccccc1Cl,0,26,-3.023
2-chloroaniline,Nc1ccccc1Cl,0,27,-2.814
2-chloroaniline,Nc1ccccc1Cl,0,28,-2.796
2-chloroaniline,Nc1ccccc1Cl,0,29,-2.595
2-chloroaniline,Nc1ccccc1Cl,0,30,-4.085
2-chloroaniline,Nc1ccccc1Cl,0,31,-3.798
4-aminobiphenyl,Nc1ccc(-c2ccccc2)cc1,0,0,-2.309
4-aminobiphenyl,Nc1ccc(-c2ccccc2)cc1,0,1,-2.306
4-aminobiphenyl,Nc1ccc(-c2ccccc2)cc1,0,2,-5.955
4-aminobiphenyl,Nc1ccc(-c2ccccc2)cc1,0,3,-5.867
4-aminobiphenyl,Nc1ccc(-c2ccccc2)cc1,0,4,-4.88
4-aminobiphenyl,Nc1ccc(-c2ccccc2)cc1,0,5,-4.778
4-aminobiphenyl,Nc1ccc(-c2ccccc2)cc1,0,6,-4.724
4-aminobiphenyl,Nc1ccc(-c2ccccc2)cc1,0,7,-4.649
4-aminobiphenyl,Nc1ccc(-c2ccccc2)cc1,0,8,-5.144
4-aminobiphenyl,Nc1ccc(-c2ccccc2)cc1,0,9,-5.033
4-aminobiphenyl,Nc1ccc(-c2ccccc2)cc1,0,10,-4.985
4-aminobiphenyl,Nc1ccc(-c2ccccc2)cc1,0,11,-4.812
4-aminobiphenyl,Nc1ccc(-c2ccccc2)cc1,0,12,-5.426
4-aminobiphenyl,Nc1ccc(-c2ccccc2)cc1,0,13,-5.311
4-aminobiphenyl,Nc1ccc(-c2ccccc2)cc1,0,14,-5.141
4-aminobiphenyl,Nc1ccc(-c2ccccc2)cc1,0,15,-5.057
4-aminobiphenyl,Nc1ccc(-c2ccccc2)cc1,0,16,-4.859
4-aminobiphenyl,Nc1ccc(-c2ccccc2)cc1,0,17,-4.851
4-aminobiphenyl,Nc1ccc(-c2ccccc2)cc1,0,18,-6.791
4-aminobiphenyl,Nc1ccc(-c2ccccc2)cc1,0,19,-6.374
4-aminobiphenyl,Nc1ccc(-c2ccccc2)cc1,0,20,-5.772
4-aminobiphenyl,Nc1ccc(-c2ccccc2)cc1,0,21,-5.664
4-aminobiphenyl,Nc1ccc(-c2ccccc2)cc1,0,22,-5.631
4-aminobiphenyl,Nc1ccc(-c2ccccc2)cc1,0,23,-5.628
4-aminobiphenyl,Nc1ccc(-c2ccccc2)cc1,0,24,-7.859
4-aminobiphenyl,Nc1ccc(-c2ccccc2)cc1,0,25,-7.474
4-aminobiphenyl,Nc1ccc(-c2ccccc2)cc1,0,26,-6.456
4-aminobiphenyl,Nc1ccc(-c2ccccc2)cc1,0,27,-6.013
4-aminobiphenyl,Nc1ccc(-c2ccccc2)cc1,0,28,-4.966
4-aminobiphenyl,Nc1ccc(-c2ccccc2)cc1,0,29,-4.893
4-aminobiphenyl,Nc1ccc(-c2ccccc2)cc1,0,30,-2.144
4-aminobiphenyl,Nc1ccc(-c2ccccc2)cc1,0,31,-2.143
4-aminobiphenyl,Nc1ccc(-c2ccccc2)cc1,0,32,-1.975
4-aminobiphenyl,Nc1ccc(-c2ccccc2)cc1,0,33,-1.916
4-aminobiphenyl,Nc1ccc(-c2ccccc2)cc1,0,34,-1.865
4-aminobiphenyl,Nc1ccc(-c2ccccc2)cc1,0,35,-4.197
4-aminobiphenyl,Nc1ccc(-c2ccccc2)cc1,0,36,-3.755
4-aminobiphenyl,Nc1ccc(-c2ccccc2)cc1,0,37,-3.666
4-aminobiphenyl,Nc1ccc(-c2ccccc2)cc1,0,38,-3.571
4-aminobiphenyl,Nc1ccc(-c2ccccc2)cc1,0,39,-3.537
4-aminobiphenyl,Nc1ccc(-c2ccccc2)cc1,0,40,-4.805
4-aminobiphenyl,Nc1ccc(-c2ccccc2)cc1,0,41,-4.572
4-aminobiphenyl,Nc1ccc(-c2ccccc2)cc1,0,42,-4.405
indole,c1ccc2[nH]ccc2c1,0,0,-2.003
indole,c1ccc2[nH]ccc2c1,0,1,-1.918
indole,c1ccc2[nH]ccc2c1,0,2,-1.871
indole,c1ccc2[nH]ccc2c1,0,3,-4.929
indole,c1ccc2[nH]ccc2c1,0,4,-4.921
indole,c1ccc2[nH]ccc2c1,0,5,-4.164
indole,c1ccc2[nH]ccc2c1,0,6,-3.716
indole,c1ccc2[nH]ccc2c1,0,7,-4.078
indole,c1ccc2[nH]ccc2c1,0,8,-4.033
indole,c1ccc2[nH]ccc2c1,0,9,-4.016
indole,c1ccc2[nH]ccc2c1,0,10,-3.944
indole,c1ccc2[nH]ccc2c1,0,11,-3.745
indole,c1ccc2[nH]ccc2c1,0,12,-6.086
indole,c1ccc2[nH]ccc2c1,0,13,-4.799
indole,c1ccc2[nH]ccc2c1,0,14,-5.253
indole,c1ccc2[nH]ccc2c1,0,15,-5.001
indole,c1ccc2[nH]ccc2c1,0,16,-4.715
indole,c1ccc2[nH]ccc2c1,0,17,-4.658
indole,c1ccc2[nH]ccc2c1,0,18,-5.941
indole,c1ccc2[nH]ccc2c1,0,19,-5.693
indole,c1ccc2[nH]ccc2c1,0,20,-5.662
indole,c1ccc2[nH]ccc2c1,0,21,-2.05
indole,c1ccc2[nH]ccc2c1,0,22,-1.905
indole,c1ccc2[nH]ccc2c1,0,23,-1.89
indole,c1ccc2[nH]ccc2c1,0,24,-1.732
indole,c1ccc2[nH]ccc2c1,0,25,-3.596
indole,c1ccc2[nH]ccc2c1,0,26,-3.017
indole,c1ccc2[nH]ccc2c1,0,27,-2.899
indole,c1ccc2[nH]ccc2c1,0,28,-2.804
indole,c1ccc2[nH]ccc2c1,0,29,-4.365
indole,c1ccc2[nH]ccc2c1,0,30,-4.084
indole,c1ccc2[nH]ccc2c1,0,31,-3.46
carbazole,c1ccc2c(c1)[nH]c1ccccc12,0,0,-2.378
carbazole,c1ccc2c(c1)[nH]c1ccccc12,0,1,-2.353
carbazole,c1ccc2c(c1)[nH]c1ccccc12,0,2,-2.277
carbazole,c1ccc2c(c1)[nH]c1ccccc12,0,3,-2.123
carbazole,c1ccc2c(c1)[nH]c1ccccc12,0,4,-6.554
carbazole,c1ccc2c(c1)[nH]c1ccccc12,0,5,-6.502
carbazole,c1ccc2c(c1)[nH]c1ccccc12,0,6,-5.118
carbazole,c1ccc2c(c1)[nH]c1ccccc12,0,7,-5.0
carbazole,c1ccc2c(c1)[nH]c1ccccc12,0,8,-4.562
carbazole,c1ccc2c(c1)[nH]c1ccccc12,0,9,-5.582
carbazole,c1ccc2c(c1)[nH]c1ccccc12,0,10,-5.511
carbazole,c1ccc2c(c1)[nH]c1ccccc12,0,11,-5.406
carbazole,c1ccc2c(c1)[nH]c1ccccc12,0,12,-5.291
carbazole,c1ccc2c(c1)[nH]c1ccccc12,0,13,-5.251
carbazole,c1ccc2c(c1)[nH]c1ccccc12,0,14,-5.126
carbazole,c1ccc2c(c1)[nH]c1ccccc12,0,15,-6.728
carbazole,c1ccc2c(c1)[nH]c1ccccc12,0,16,-6.615
carbazole,c1ccc2c(c1)[nH]c1ccccc12,0,17,-5.671
carbazole,c1ccc2c(c1)[nH]c1ccccc12,0,18,-7.21
carbazole,c1ccc2c(c1)[nH]c1ccccc12,0,19,-7.161
carbazole,c1ccc2c(c1)[nH]c1ccccc12,0,20,-6.748
carbazole,c1ccc2c(c1)[nH]c1ccccc12,0,21,-6.46
carbazole,c1ccc2c(c1)[nH]c1ccccc12,0,22,-6.451
carbazole,c1ccc2c(c1)[nH]c1ccccc12,0,23,-6.43
carbazole,c1ccc2c(c1)[nH]c1ccccc12,0,24,-6.129
carbazole,c1ccc2c(c1)[nH]c1ccccc12,0,25,-8.06
carbazole,c1ccc2c(c1)[nH]c1ccccc12,0,26,-7.928
carbazole,c1ccc2c(c1)[nH]c1ccccc12,0,27,-5.105
carbazole,c1ccc2c(c1)[nH]c1ccccc12,0,28,-2.416
carbazole,c1ccc2c(c1)[nH]c1ccccc12,0,29,-2.15
carbazole,c1ccc2c(c1)[nH]c1ccccc12,0,30,-2.079
carbazole,c1ccc2c(c1)[nH]c1ccccc12,0,31,-2.054
carbazole,c1ccc2c(c1)[nH]c1ccccc12,0,32,-2.05
carbazole,c1ccc2c(c1)[nH]c1ccccc12,0,33,-4.225
carbazole,c1ccc2c(c1)[nH]c1ccccc12,0,34,-4.165
carbazole,c1ccc2c(c1)[nH]c1ccccc12,0,35,-4.04
carbazole,c1ccc2c(c1)[nH]c1ccccc12,0,36,-3.972
carbazole,c1ccc2c(c1)[nH]c1ccccc12,0,37,-3.498
carbazole,c1ccc2c(c1)[nH]c1ccccc12,0,38,-3.483
carbazole,c1ccc2c(c1)[nH]c1ccccc12,0,39,-3.444
carbazole,c1ccc2c(c1)[nH]c1ccccc12,0,40,-5.3
carbazole,c1ccc2c(c1)[nH]c1ccccc12,0,41,-5.091
carbazole,c1ccc2c(c1)[nH]c1ccccc12,0,42,-4.58
carbazole,c1ccc2c(c1)[nH]c1ccccc12,0,43,-4.414
metolachlor,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,0,0,-2.202
metolachlor,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,0,1,-2.13
metolachlor,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,0,2,-1.972
metolachlor,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,0,3,-1.968
metolachlor,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,0,4,-4.577
metolachlor,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,0,5,-4.397
metolachlor,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,0,6,-4.231
metolachlor,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,0,7,-4.059
metolachlor,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,0,8,-4.187
metolachlor,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,0,9,-4.054
metolachlor,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,0,10,-3.964
metolachlor,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,0,11,-3.946
metolachlor,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,0,12,-3.945
metolachlor,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,0,13,-3.935
metolachlor,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,0,14,-6.066
metolachlor,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,0,15,-5.954
metolachlor,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,0,16,-4.968
metolachlor,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,0,17,-4.774
metolachlor,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,0,18,-5.708
metolachlor,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,0,19,-5.525
metolachlor,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,0,20,-5.327
metolachlor,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,0,21,-5.285
metolachlor,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,0,22,-5.162
metolachlor,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,0,23,-5.006
metolachlor,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,0,24,-4.462
metolachlor,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,0,25,-4.226
metolachlor,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,0,26,-3.932
metolachlor,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,0,27,-3.884
metolachlor,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,0,28,-3.85
metolachlor,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,0,29,-3.82
metolachlor,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,0,30,-2.075
metolachlor,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,0,31,-1.818
metolachlor,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,0,32,-1.667
metolachlor,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,0,33,-3.457
metolachlor,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,0,34,-3.177
metolachlor,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,0,35,-3.105
metolachlor,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,0,36,-3.018
metolachlor,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,0,37,-2.982
metolachlor,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,0,38,-3.812
metolachlor,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,0,39,-3.765
metolachlor,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,0,40,-3.739
metolachlor,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,0,41,-3.727
metolachlor,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,0,42,-3.727
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,0,-2.362
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,1,-2.361
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,2,-2.35
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,3,-2.2
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,4,-2.162
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,5,-2.085
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,6,-5.26
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,7,-4.598
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,8,-4.596
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,9,-4.137
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,10,-4.07
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,11,-4.01
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,12,-3.989
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,13,-3.99
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,14,-3.889
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,15,-3.837
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,16,-3.823
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,17,-5.015
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,18,-4.422
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,19,-4.217
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,20,-4.187
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,21,-4.181
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,22,-4.006
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,23,-6.087
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,24,-5.972
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,25,-5.926
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,26,-5.762
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,27,-5.125
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,28,-5.1
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,29,-5.648
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,30,-5.62
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,31,-5.185
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,32,-4.662
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,33,-4.638
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,34,-4.496
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,35,-4.487
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,36,-4.336
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,37,-1.88
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,38,-1.774
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,39,-1.773
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,40,-1.703
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,41,-1.683
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,42,-1.569
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,43,-1.537
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,44,-3.495
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,45,-3.456
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,46,-3.385
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,47,-3.356
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,48,-3.254
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,49,-3.172
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,50,-3.123
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,0,51,-3.097
